Time,Frequency,V1,V12,V2,V23,V3,V31,I1,I2,I3,L1,L2,L3,Ln,R1,R2,R3,KA,KA1,KA2,KA3,KT,KT1,KT2,KT3,KV,KV1,KV2,KV3,A12,A23,A31,Q1,Q2,Q3,THDC1,THDC2,THDC3,THDP1,THDP2,THDP3,THDV1,THDV2,THDV3
12-53-02pm,50.006,243.9554,423.9016,244.6488,421.403,241.7787,419.7594,0.07034699999999999,0.061412999999999995,0.059223,0.07094299999999999,0.061987,0.009864,0.0,-0.009174999999999999,-0.00841,-0.008629,0.046941,0.017306,0.015165,0.014470000000000002,0.046534,0.01717,0.015037,0.014326,-0.006382,-0.002238,-0.002057,-0.0020859999999999997,120.5658,119.8627,119.577,-0.991,-0.99,-0.989,2.44,1.88,3.32,4.32,3.17,0.05,0.011892,27.0,1.94
12-53-09pm,50.005,243.8417,423.2574,244.4382,421.6627,242.3001,420.484,0.070335,0.061413999999999996,0.059323999999999995,0.07092899999999999,0.061986,0.009817,0.0,-0.009162,-0.008402,-0.008647,0.046973,0.017294999999999998,0.015151,0.014525999999999999,0.046565999999999996,0.01716,0.015025,0.014381,-0.006383,-0.002234,-0.002054,-0.002095,120.3955,119.8572,119.7528,-0.991,-0.99,-0.989,2.45,1.88,3.4,4.23,3.13,0.05,0.011892,27.0,1.9500000000000002
12-53-16pm,50.003,243.7783,423.2886,244.2148,421.4092,242.3312,420.2617,0.070325,0.061411,0.059340000000000004,0.070917,0.06198000000000001,0.009708999999999999,0.0,-0.009149,-0.008373,-0.008643999999999999,0.046955,0.017287999999999998,0.015136,0.014530999999999999,0.04655,0.017152,0.01501,0.014386999999999999,-0.006370000000000001,-0.00223,-0.002044,-0.002094,120.5273,119.8132,119.6649,-0.991,-0.99,-0.989,2.43,1.8599999999999999,3.38,4.24,3.19,0.05,0.011892,27.0,1.94
12-53-23pm,49.999,243.8906,424.1292,244.4011,420.4462,241.4196,419.3242,0.07033299999999999,0.061438,0.059189,0.07092899999999999,0.062011,0.009642999999999999,0.0,-0.009176,-0.008406,-0.008623,0.046894,0.017299,0.015155,0.014440000000000001,0.046486,0.017162,0.015026999999999999,0.014296,-0.0063739999999999995,-0.002237,-0.002054,-0.002081,120.802,119.6594,119.5441,-0.991,-0.99,-0.989,2.4,1.88,3.21,3.93,3.07,0.05,0.011892,27.0,1.9300000000000002
12-53-31pm,50,243.7644,424.2288,244.5611,420.4167,240.9614,418.5205,0.070313,0.061445,0.059123999999999996,0.070907,0.062015999999999995,0.009760999999999999,0.0,-0.009158,-0.008399,-0.00858,0.046846,0.017284,0.015165999999999999,0.014395999999999999,0.046440999999999996,0.017148,0.015038,0.014253,-0.006353999999999999,-0.002232,-0.002054,-0.002067,120.835,119.7638,119.4067,-0.991,-0.99,-0.989,2.21,1.8,3.27,4.0,3.15,0.05,0.011892,27.0,1.88
12-53-38pm,50.004,243.9185,422.822,243.9415,421.5829,242.7955,421.1283,0.070294,0.061360000000000005,0.059387999999999996,0.07088799999999999,0.061925999999999995,0.00965,0.0,-0.009160999999999999,-0.008352,-0.008704,0.046969,0.017291,0.015106,0.014573,0.046562,0.017155,0.014980000000000002,0.014424999999999999,-0.006385,-0.002234,-0.0020369999999999997,-0.002113,120.3625,119.8187,119.8242,-0.991,-0.99,-0.989,2.36,1.8399999999999999,3.38,4.13,3.14,0.05,0.011892,27.0,1.9500000000000002
12-53-45pm,49.999,243.7586,422.2989,243.9836,422.2506,242.9339,421.0173,0.07031000000000001,0.061360000000000005,0.059401999999999996,0.070903,0.061925999999999995,0.009901,0.0,-0.009151,-0.008347,-0.008695,0.046974999999999996,0.017283,0.015108,0.014584,0.046569,0.017148,0.014983,0.014437,7.283465e-32,-0.00223,-0.002036,-0.0021119999999999997,120.1648,120.0604,119.7803,-0.991,-0.99,-0.989,2.46,1.8599999999999999,3.41,4.15,3.17,0.05,0.011892,27.0,1.99
12-53-51pm,49.996,243.7238,422.5415,244.1038,422.119,242.6818,420.6179,0.07031899999999999,0.061387,0.059370000000000006,0.07091599999999999,0.061956,0.009925,0.0,-0.009183,-0.008378,-0.008681,0.047021,0.017299,0.015122,0.0146,0.046560000000000004,0.017148,0.014997,0.014414999999999999,-0.006398999999999999,-0.002238,-0.002044,-0.0021119999999999997,120.2252,119.9945,119.7858,-0.991,-0.99,-0.989,2.39,1.9,3.54,4.06,3.23,0.05,0.011892,27.0,1.98
12-53-59pm,50,244.0448,423.4426,244.5476,422.679,243.0355,421.0947,0.07033199999999999,0.061452,0.059442999999999996,0.07092699999999999,0.062016999999999996,0.00975,0.0,-0.009169,-0.008355999999999999,-0.008708,0.047075,0.017308999999999998,0.015165999999999999,0.014601,0.046668,0.017174,0.015040000000000001,0.014454,-0.006397,-0.002237,-0.002043,-0.002116,120.3571,119.989,119.6594,-0.991,-0.99,-0.989,2.38,1.9,3.47,4.23,3.22,0.05,0.011892,27.0,1.98
12-54-09pm,50.003,243.9651,424.118,244.8535,422.2384,242.4146,420.1774,0.070375,0.061508999999999994,0.059344999999999995,0.070968,0.062084,0.009812,0.0,-0.009158999999999999,-0.008426,-0.008655,0.047052,0.017313,0.015201,0.014537999999999999,0.046645,0.017178,0.015073,0.014393,-0.006395,-0.002234,-0.0020629999999999997,-0.002098,120.5768,119.9121,119.5166,-0.991,-0.99,-0.989,2.42,1.8900000000000001,3.43,4.22,3.27,0.05,0.011892,27.0,2.07
12-54-15pm,49.997,243.9121,420.6588,243.3966,423.3026,244.5496,423.6474,0.070334,0.061244999999999994,0.059628999999999995,0.070921,0.061811,0.010003,0.0,-0.009101,-0.008348,-0.008782,0.047081,0.017298,0.015044,0.014738999999999999,0.046674,0.017166,0.014919,0.014589,-0.006398999999999999,-0.002219,-0.002032,-0.002147,119.5715,120.1373,120.2966,-0.991,-0.99,-0.989,2.37,1.82,3.54,4.11,3.1,0.06,0.011892,27.0,2.05
12-54-21pm,49.997,243.8531,420.2507,243.1477,423.1342,244.7325,424.0072,0.07026299999999999,0.061218999999999996,0.05969000000000001,0.070853,0.061779,0.009838999999999999,0.0,-0.009122,-0.008301,-0.008786,0.047063,0.017277,0.015021,0.014764999999999999,0.046655999999999996,0.017144,0.014896999999999999,0.014613999999999999,-0.006392999999999999,-0.002224,-0.002018,-0.00215,119.5056,120.0824,120.4175,-0.991,-0.99,-0.989,2.36,1.82,3.5300000000000002,4.1,3.03,0.05,0.011892,27.0,2.04
12-54-30pm,49.989,243.8651,420.7629,243.1578,422.5943,244.2675,423.2716,0.070306,0.061203999999999995,0.0596,0.070899,0.061772999999999995,0.009904,0.0,-0.009145,-0.008359,-0.008744,0.047022999999999995,0.017289,0.01502,0.014714,0.046616,0.017155999999999998,0.014894,0.014565,-0.006398,-0.00223,-0.002032,-0.0021349999999999997,119.7363,120.0165,120.2527,-0.991,-0.99,-0.989,2.38,1.9100000000000001,3.5,4.09,3.2,0.06,0.011892,27.0,2.15
12-54-36pm,49.985,244.2271,422.3038,243.6799,422.2161,243.3726,422.0922,0.070365,0.061267999999999996,0.059487,0.070959,0.061836999999999996,0.009899,0.0,-0.009160999999999999,-0.008367,-0.008727,0.04703,0.01733,0.015068,0.014632,0.046622,0.017195,0.014941999999999999,0.014483999999999999,-0.0064,-0.002237,-0.002038,-0.002123,120.0989,119.989,119.9176,-0.991,-0.99,-0.989,2.37,1.8900000000000001,3.49,4.08,3.1,0.05,0.011892,27.0,2.05
12-54-42pm,49.991,244.547,423.8662,244.3807,421.7719,242.164,420.651,0.07045599999999999,0.061417,0.059295999999999995,0.071051,0.061986,0.010051,0.0,-0.009172999999999999,-0.008385,-0.008622,0.047033,0.017374999999999998,0.015148,0.01451,0.046627999999999996,0.017240000000000002,0.015021,0.014365999999999999,7.284728000000001e-32,-0.0022429999999999998,-0.002049,-0.002088,120.4175,119.9835,119.6045,-0.991,-0.99,-0.989,2.38,1.88,3.4,4.15,3.12,0.05,0.011892,27.0,2.09
12-54-50pm,49.993,244.5573,424.3925,244.8509,421.7153,241.6481,420.1236,0.070431,0.061493,0.059231,0.07102399999999999,0.062065999999999996,0.010034,0.0,-0.009160999999999999,-0.008407999999999999,-0.008619,0.047028999999999994,0.017369,0.015196,0.014463,0.04662,0.017233,0.015066999999999999,0.014319,-0.006382,-0.0022400000000000002,-0.002058,-0.002082,120.4724,119.978,119.555,-0.991,-0.99,-0.989,2.33,1.82,3.21,3.81,2.94,0.05,0.011892,27.0,1.9500000000000002
12-54-57pm,49.995,244.6169,425.3195,244.9544,420.4293,240.5005,418.7831,0.070436,0.061524999999999996,0.059071,0.071034,0.062093999999999996,0.009857,0.0,-0.00919,-0.008386,-0.008619,0.046942,0.017376,0.015210000000000001,0.014357,0.046532,0.017238,0.015080999999999999,0.014211999999999999,-0.006375,-0.002248,-0.002054,-0.002072,120.8405,119.7967,119.3683,-0.991,-0.99,-0.989,2.2,1.7000000000000002,3.17,3.88,2.86,0.04,0.011892,27.0,1.83
12-55-03pm,49.989,244.4277,424.6762,244.7557,421.065,241.0187,419.0105,0.070354,0.061478,0.059148,0.070949,0.062042,0.009876,0.0,-0.009174999999999999,-0.008346,-0.008631,0.046932999999999996,0.017342,0.015184999999999999,0.014405999999999999,0.046527,0.017204999999999998,0.015059,0.014261999999999999,-0.006365,-0.002242,-0.002042,-0.0020800000000000003,120.6922,119.967,119.3463,-0.991,-0.99,-0.989,2.35,1.78,3.34,4.0,3.04,0.05,0.011892,27.0,2.03
12-55-12pm,49.992,244.5969,425.106,244.7931,420.5094,240.7624,419.0537,0.07041,0.061526,0.059123999999999996,0.071003,0.062095,0.009805,0.0,-0.009157,-0.008388,-0.008624,0.046952,0.017367,0.0152,0.014384999999999998,0.046546,0.017231,0.015073,0.014241,7.281705e-32,-0.002239,-0.0020529999999999997,-0.0020759999999999997,120.813,119.7913,119.4012,-0.991,-0.99,-0.989,2.39,1.8,3.3,4.15,3.06,0.05,0.011892,27.0,1.9300000000000002
12-55-18pm,49.984,244.8482,424.2694,244.3191,420.9269,241.8329,420.9386,0.070482,0.061420999999999996,0.059254999999999995,0.07108199999999999,0.061994,0.009889,0.0,-0.009215,-0.00841,-0.008646,0.047030999999999996,0.017404,0.015146,0.014480999999999999,0.046622,0.017266,0.015018,0.014336,-0.006402,-0.0022559999999999998,-0.002054,-0.002091,120.5054,119.7528,119.7473,-0.991,-0.99,-0.989,2.52,1.85,3.3,4.07,3.09,0.05,0.011892,27.0,2.05
12-55-24pm,49.99,244.5196,424.2082,244.4787,420.8665,241.6724,420.4899,0.07041,0.061436,0.059218,0.071002,0.06201,0.009828,0.0,-0.009145,-0.008417,-0.008629,0.046983,0.017360999999999998,0.015160000000000002,0.014462,0.046576,0.017225,0.015031999999999998,0.014317999999999999,7.283465e-32,-0.0022359999999999997,-0.002058,-0.002085,120.5493,119.7198,119.7363,-0.991,-0.99,-0.989,2.36,1.82,3.27,4.11,3.09,0.05,0.011892,27.0,1.9100000000000001
12-55-31pm,49.994,244.3604,424.9267,244.8091,420.3683,240.6678,418.8293,0.070409,0.061492,0.059101999999999995,0.071006,0.062062,0.009821,0.0,-0.009193,-0.008388,-0.008598,0.046882,0.017353,0.01518,0.014348999999999999,0.04651,0.017214,0.015066,0.014230000000000001,-0.006372999999999999,-0.0022459999999999997,-0.0020529999999999997,-0.002069,120.8679,119.7363,119.4012,-0.991,-0.99,-0.989,2.38,1.8,3.22,4.16,3.0,0.04,0.011892,27.0,1.9100000000000001
12-55-37pm,49.995,243.8237,424.8656,244.904,420.2154,240.6203,418.1931,0.070327,0.061520000000000005,0.059073999999999995,0.070926,0.062090000000000006,0.009632,0.0,-0.009198,-0.008392,-0.008603999999999999,0.046862999999999995,0.017293,0.015205999999999999,0.014364,0.046456,0.017155999999999998,0.015078999999999999,0.014220000000000002,-0.0063679999999999995,-0.002242,-0.002055,-0.0020700000000000002,120.9723,119.6649,119.3683,-0.991,-0.99,-0.989,2.44,1.82,3.2,4.23,3.11,0.05,0.011892,27.0,1.9100000000000001
12-55-43pm,50.002,243.801,424.7074,244.9013,420.4684,240.7457,418.2715,0.070273,0.061478,0.059085,0.070868,0.062049,0.009670000000000002,0.0,-0.009167,-0.008400000000000001,-0.008603,0.046896,0.017308,0.015208,0.01438,0.046492,0.017172,0.015082,0.014237,-0.006362,-0.0022359999999999997,-0.002056,-0.002069,120.9064,119.7803,119.3188,-0.991,-0.99,-0.989,2.42,1.87,3.26,4.28,3.14,0.05,0.011892,27.0,1.9
12-55-50pm,50.003,243.6384,423.4531,244.2013,420.5136,241.4111,419.1357,0.070273,0.061405999999999995,0.059236,0.070866,0.061971,0.009656,0.0,-0.00915,-0.008348999999999999,-0.008610999999999999,0.046848999999999995,0.017265,0.015132999999999999,0.014450000000000001,0.046445,0.017130000000000003,0.015007999999999999,0.014306999999999999,-0.006346999999999999,-0.002229,-0.002039,-0.002078,120.6647,119.7748,119.566,-0.991,-0.99,-0.989,2.43,1.8599999999999999,3.26,4.26,3.16,0.05,0.011892,27.0,1.9500000000000002
12-55-56pm,49.997,243.521,421.7845,243.5528,421.5996,242.9204,421.0026,0.070274,0.061324,0.059466,0.070871,0.061887,0.009710000000000002,0.0,-0.009177,-0.008328,-0.008706,0.046930000000000006,0.017258,0.015071999999999999,0.014598999999999999,0.046523999999999996,0.017123,0.014948,0.014452,-0.006378,-0.002234,-0.002028,-0.002114,120.1923,119.9341,119.8791,-0.991,-0.99,-0.989,2.4,1.8599999999999999,3.37,4.2,3.11,0.05,0.011892,27.0,1.99
12-56-01pm,49.991,243.0861,420.9971,243.3808,421.5462,242.9507,420.8445,0.070197,0.061285,0.059453,0.07078899999999999,0.061847,0.009698,0.0,-0.009138,-0.008317999999999999,-0.008721,0.046858,0.017207,0.015052,0.014598,0.046452,0.017072999999999998,0.014927,0.014450999999999999,-0.006365,-0.002221,-0.0020239999999999998,-0.002119,120.0714,119.967,119.967,-0.991,-0.99,-0.989,2.34,1.82,3.3,4.03,3.12,0.05,0.011892,27.0,1.96
12-56-08pm,49.995,243.0132,422.0394,243.9205,421.1323,241.9956,419.372,0.07018,0.061348,0.059271,0.070771,0.061916,0.009744,0.0,-0.009126,-0.008367,-0.008672,0.046796,0.017197999999999998,0.015101999999999999,0.014496,0.04639,0.017063,0.014976,0.014350000000000002,-0.006357,-0.002217,-0.002041,-0.002098,120.368,119.9451,119.6924,-0.991,-0.99,-0.989,2.32,1.8399999999999999,3.2,4.07,3.18,0.05,0.011892,27.0,1.9
12-56-16pm,50.002,243.4252,420.8526,243.2398,421.9842,243.7311,422.245,0.070253,0.061256,0.059560999999999996,0.07084499999999999,0.061822999999999996,0.009720000000000001,0.0,-0.009146,-0.008350999999999999,-0.008738,0.046955,0.017245,0.015037,0.014672,0.046542,0.017109,0.014908999999999999,0.014523,7.283124e-32,-0.002226,-0.002031,-0.002129,119.9231,119.9121,120.1703,-0.991,-0.99,-0.989,2.11,1.72,3.05,3.65,2.92,0.04,0.011892,27.0,1.83
12-56-25pm,50.014,243.7583,422.2948,243.8498,421.5851,243.1497,421.8298,0.070307,0.061342,0.059410000000000004,0.070898,0.061914,0.009648,0.0,-0.009131,-0.008392,-0.008721,0.046979,0.017282,0.015097,0.0146,0.046569,0.017145999999999998,0.01497,0.014452,-0.006392999999999999,-0.002225,-0.002046,-0.0021200000000000004,120.2142,119.7143,120.0769,-0.991,-0.99,-0.989,2.29,1.81,3.2800000000000002,3.99,3.07,0.04,0.011892,27.0,1.88
12-56-30pm,50.021,243.631,422.3495,243.9393,421.8375,243.1656,421.4851,0.07030499999999999,0.061368,0.059445,0.0709,0.061936,0.009637999999999999,0.0,-0.009170000000000001,-0.008369,-0.008713,0.047028999999999994,0.017292,0.015078,0.014658,0.046577,0.017136,0.014979,0.01446,7.284544000000001e-32,-0.002234,-0.002041,-0.002118,120.1154,119.8132,120.0769,-0.991,-0.99,-0.989,2.21,1.79,3.02,3.62,2.88,0.04,0.011892,27.0,1.83
12-56-37pm,50.017,243.7832,420.9727,243.2511,422.5756,244.4066,423.3432,0.070259,0.061256,0.059652,0.070849,0.061820999999999994,0.009655,0.0,-0.009122,-0.00834,-0.008782,0.047046,0.017263,0.015051,0.014731999999999999,0.046633,0.017137,0.014910000000000001,0.014584999999999999,-0.006401,-0.0022229999999999997,-0.002028,-0.002146,119.8187,119.9121,120.2747,-0.991,-0.99,-0.989,2.05,1.7000000000000002,3.23,3.61,2.96,0.05,0.011892,27.0,1.83
12-56-43pm,50.012,244.1673,422.3723,243.892,422.6484,243.7336,422.4809,0.070299,0.061314,0.059556,0.070889,0.061882,0.009751,0.0,-0.009130000000000001,-0.008365,-0.008738,0.047070999999999995,0.017308,0.015092,0.014671,0.046661999999999995,0.017174,0.014965,0.014522,-0.006398999999999999,-0.002229,-0.00204,-0.002129,120.0659,119.9615,119.978,-0.991,-0.99,-0.989,2.31,1.8599999999999999,3.35,4.02,3.16,0.05,0.011892,27.0,1.9300000000000002
12-56-49pm,50.017,244.0476,423.032,244.5167,422.5006,242.8965,421.3952,0.070344,0.061437,0.059424,0.070934,0.062006,0.009852999999999999,0.0,-0.009130000000000001,-0.008385,-0.008704,0.047059,0.017311,0.015160999999999999,0.014587,0.046651,0.017176,0.015033999999999999,0.014440000000000001,-0.006392,-0.002228,-0.00205,-0.002114,120.1758,119.9725,119.8572,-0.991,-0.99,-0.989,2.36,1.8399999999999999,3.26,4.03,3.15,0.05,0.011892,27.0,1.9300000000000002
12-56-55pm,50.023,244.081,422.328,244.3075,423.1664,243.5496,422.2562,0.070343,0.061433999999999996,0.059525999999999996,0.070931,0.062007,0.009988,0.0,-0.009113,-0.00841,-0.00871,0.047112,0.017311999999999998,0.015148,0.014652,0.046704999999999997,0.017179,0.015021,0.014504,-0.0064,-0.002224,-0.002054,-0.002121,119.9176,120.1099,119.978,-0.991,-0.99,-0.989,2.34,1.83,3.36,4.14,3.12,0.05,0.011892,27.0,1.94
12-57-01pm,50.019,244.0823,422.4508,244.1692,422.5451,243.3457,422.1663,0.07038000000000001,0.0614,0.059510999999999994,0.070979,0.061972,0.009878,0.0,-0.009197,-0.008395,-0.008708,0.047091,0.017324,0.015130999999999999,0.014636,0.046681,0.017188,0.015004,0.014488,-0.0064139999999999996,-0.002244,-0.002049,-0.002119,120.0275,119.9561,120.022,-0.991,-0.99,-0.989,2.33,1.79,3.32,4.07,3.1,0.05,0.011892,27.0,1.9300000000000002
12-57-06pm,50.016,244.4296,424.1317,244.5665,421.6943,242.341,420.8897,0.07041,0.061454999999999996,0.059319,0.071002,0.062028,0.00978,0.0,-0.009153,-0.008407,-0.008681999999999999,0.047052,0.017355,0.015170000000000001,0.014528,0.046643,0.017218999999999998,0.015042,0.014381999999999999,-0.006397,-0.002237,-0.002056,-0.002104,120.5164,119.8022,119.6869,-0.991,-0.99,-0.989,2.33,1.85,3.29,4.03,3.1,0.05,0.011892,27.0,1.9300000000000002
12-57-14pm,50.02,244.9001,425.7025,245.3473,421.7328,242.0546,420.955,0.07047199999999999,0.061611,0.059282999999999995,0.071065,0.062181,0.00958,0.0,-0.009160999999999999,-0.008402999999999999,-0.008694,0.047161999999999996,0.017403,0.015255999999999999,0.014502999999999999,0.04675000000000001,0.017266999999999998,0.015127,0.014355999999999999,7.286482000000001e-32,-0.0022429999999999998,-0.002061,-0.002104,120.7416,119.621,119.6429,-0.991,-0.99,-0.989,2.32,1.87,3.18,3.81,3.03,0.05,0.011892,27.0,1.9500000000000002
12-57-21pm,50.028,244.8344,424.9868,245.1379,422.4736,243.1239,422.3018,0.070438,0.061555,0.059400999999999995,0.071034,0.062125999999999994,0.009542,0.0,-0.009186,-0.008404,-0.008719,0.047216,0.017391,0.015229,0.014596,0.046803,0.017254,0.0151,0.014447999999999999,-0.006429,-0.0022489999999999997,-0.00206,-0.002119,120.5164,119.6155,119.8736,-0.991,-0.99,-0.989,2.21,1.81,3.15,3.7800000000000002,2.99,0.05,0.011892,27.0,1.9100000000000001
12-57-28pm,50.03,244.7149,425.6263,245.7563,422.5701,242.2832,420.9781,0.07047199999999999,0.061676999999999996,0.059323,0.071063,0.062250999999999994,0.009696,0.0,-0.009146,-0.008435999999999999,-0.008695999999999999,0.047214,0.017390000000000003,0.015297999999999999,0.014525999999999999,0.046804,0.017254,0.015170000000000001,0.014379,-0.006418,-0.002238,-0.0020729999999999998,-0.002106,120.6152,119.7528,119.6374,-0.991,-0.99,-0.989,2.4,1.83,3.21,4.13,3.15,0.05,0.011892,27.0,1.88
12-57-34pm,50.032,244.3835,425.6229,245.8216,422.4709,241.9236,419.9969,0.070408,0.061683999999999996,0.059255999999999996,0.071002,0.062262,0.009745,0.0,-0.009163,-0.008459,-0.008655999999999999,0.047143,0.017351,0.015305,0.014487,0.04673,0.017214999999999998,0.015172999999999999,0.014341,-0.006412999999999999,-0.002239,-0.002079,-0.002094,120.7251,119.8242,119.4562,-0.991,-0.99,-0.989,2.16,1.77,3.24,3.7199999999999998,3.0,0.05,0.011892,27.0,1.8599999999999999
12-57-42pm,50.029,244.4415,425.4944,245.7956,422.7699,242.3499,420.6193,0.070408,0.061661999999999995,0.059333,0.071002,0.062233,0.009649,0.0,-0.009165999999999999,-0.008413,-0.008683,0.047184,0.017356,0.015295999999999999,0.014532,0.046773999999999996,0.017218999999999998,0.015168,0.014386,-0.006412999999999999,-0.0022400000000000002,-0.002067,-0.002104,120.6537,119.8022,119.5496,-0.991,-0.99,-0.989,2.38,1.8399999999999999,3.15,4.09,3.18,0.05,0.011892,27.0,1.85
12-57-48pm,50.023,244.5637,424.9973,245.4105,423.0667,242.9131,421.2751,0.070435,0.061603,0.059385,0.07103000000000001,0.062176999999999996,0.009774999999999999,0.0,-0.009174,-0.00843,-0.008707,0.047202999999999995,0.01737,0.015257,0.014575999999999999,0.046791,0.017234,0.015127999999999999,0.014428999999999999,-0.0064269999999999996,-0.0022429999999999998,-0.002068,-0.002114,120.5054,119.8956,119.6045,-0.991,-0.99,-0.989,2.34,1.8599999999999999,3.25,4.18,3.15,0.05,0.011892,27.0,1.98
12-57-53pm,50.022,244.9933,425.2395,245.2954,422.7337,242.9101,421.9679,0.07049699999999999,0.061541,0.059456999999999996,0.071101,0.062111,0.009687999999999999,0.0,-0.009249,-0.008394,-0.008700000000000001,0.04725000000000001,0.017419,0.015234999999999999,0.014596,0.046838,0.01728,0.015108,0.014449,-0.006437999999999999,-0.002266,-0.002059,-0.002113,120.5054,119.7638,119.7363,-0.991,-0.99,-0.989,2.34,1.87,3.32,4.13,3.21,0.05,0.011892,27.0,1.9500000000000002
12-57-59pm,50.017,245.0241,425.2656,245.1796,422.6713,243.0492,422.0969,0.070494,0.061543,0.059465,0.07109399999999999,0.062113999999999996,0.009640000000000001,0.0,-0.00922,-0.00842,-0.008707,0.047247,0.017422,0.015222999999999999,0.014601999999999999,0.046833,0.017283,0.015094,0.014454999999999999,-0.006444,-0.002264,-0.002064,-0.002116,120.5713,119.7363,119.6979,-0.991,-0.99,-0.989,2.34,1.83,3.27,4.06,3.11,0.05,0.011892,27.0,1.97
12-58-06pm,50.028,244.8739,425.2883,245.3372,422.8002,242.8042,421.6681,0.070505,0.061605999999999994,0.059460000000000006,0.071101,0.062176999999999996,0.009746999999999999,0.0,-0.009191999999999999,-0.008404,-0.008675,0.04726,0.017417,0.015255999999999999,0.014587,0.046848999999999995,0.01728,0.015127,0.014440000000000001,-0.00642,-0.002251,-0.002062,-0.002106,120.5109,119.8297,119.6649,-0.991,-0.99,-0.989,2.22,1.77,3.39,3.98,3.12,0.05,0.011892,27.0,1.9300000000000002
